date,target,year,month,day,day_of_week,hour,lag_1,lag_2,rolling_mean,rolling_std,expanding_mean,expanding_std,sqrt_transform,log_transform,boxcox_transform,moving_average
2022-09-19,100,2022,9,19,0,0,5.0,37.0,57.42857142857143,36.84588236993447,50.09768378650554,28.83164292479098,10.0,4.605170185988092,34.54316460556474,46.714285714285715
2022-09-20,65,2022,9,20,1,0,100.0,5.0,54.57142857142857,35.084930966903464,50.11267605633803,28.82099807068141,8.06225774829855,4.174387269895637,25.170481262582108,57.42857142857143
2022-09-21,75,2022,9,21,2,0,65.0,100.0,61.0,33.936214677931694,50.13768844221106,28.817299617187896,8.660254037844387,4.31748811353631,27.975954857853782,54.57142857142857
2022-09-22,2,2022,9,22,3,0,75.0,65.0,47.42857142857143,36.06871748416323,50.08935742971887,28.843174073634213,1.4142135623730951,0.6931471805599453,0.8924017632797059,61.0
2022-09-23,47,2022,9,23,4,0,2.0,75.0,47.285714285714285,36.068057362502394,50.08625877632899,28.82885696173395,6.855654600401044,3.8501476017100584,19.764578374498967,47.42857142857143
2022-09-24,50,2022,9,24,5,0,47.0,2.0,49.142857142857146,35.78374198537922,50.08617234468938,28.814395662072595,7.0710678118654755,3.912023005428146,20.70364675964728,47.285714285714285
2022-09-25,65,2022,9,25,6,0,50.0,47.0,57.714285714285715,30.197760875680206,50.1011011011011,28.803821083439647,8.06225774829855,4.174387269895637,25.170481262582108,49.142857142857146
2022-09-26,17,2022,9,26,0,0,65.0,50.0,45.857142857142854,26.947038003143476,50.068,28.80842413776396,4.123105625617661,2.833213344056216,8.96442708485293,57.714285714285715
2022-09-27,12,2022,9,27,1,0,17.0,65.0,38.285714285714285,28.09338169815264,50.02997002997003,28.819144694093556,3.4641016151377544,2.4849066497880004,6.713917075686249,45.857142857142854
2022-09-28,80,2022,9,28,2,0,12.0,17.0,39.0,29.22327839240496,50.05988023952096,28.820301826806748,8.94427190999916,4.382026634673881,29.336252336218582,38.285714285714285
2022-09-29,79,2022,9,29,3,0,80.0,12.0,50.0,27.410460290431725,50.08873379860419,28.820407196117547,8.888194417315589,4.3694478524670215,29.066276791445834,39.0
2022-09-30,83,2022,9,30,4,0,79.0,80.0,55.142857142857146,30.007935458411517,50.12151394422311,28.82475629683777,9.1104335791443,4.418840607796598,30.14019503776326,50.0
2022-10-01,48,2022,10,1,5,0,83.0,79.0,54.857142857142854,30.07451064400203,50.11940298507463,28.810475484642495,6.928203230275509,3.871201010907891,20.07954154212804,55.142857142857146
2022-10-02,7,2022,10,2,6,0,48.0,83.0,46.57142857142857,34.48118879842142,50.0765407554672,28.828211485877105,2.6457513110645907,1.9459101490553132,4.153044884881179,54.857142857142854
2022-10-03,42,2022,10,3,0,0,7.0,48.0,50.142857142857146,32.12179203919864,50.06852035749752,28.815003824792317,6.48074069840786,3.7376696182833684,18.158398126844915,46.57142857142857
2022-10-04,3,2022,10,4,1,0,42.0,7.0,48.857142857142854,34.0266002387768,50.0218253968254,28.838824099005425,1.7320508075688772,1.0986122886681098,1.6545857045650314,50.142857142857146
2022-10-05,86,2022,10,5,2,0,3.0,42.0,49.714285714285715,35.00340119528524,50.05748265609515,28.84676032685656,9.273618495495704,4.454347296253507,30.935486909327075,48.857142857142854
2022-10-06,98,2022,10,6,3,0,86.0,3.0,52.42857142857143,38.239844590240104,50.10495049504951,28.871899762304587,9.899494936611665,4.584967478670572,34.03751738861114,49.714285714285715
2022-10-07,34,2022,10,7,4,0,98.0,86.0,45.42857142857143,36.13796315444996,50.089020771513354,28.862047918161682,5.830951894845301,3.5263605246161616,15.462772546329218,52.42857142857143
2022-10-08,31,2022,10,8,5,0,34.0,98.0,43.0,36.50570731634533,50.0701581027668,28.85401056340658,5.5677643628300215,3.4339872044851463,14.404112178171808,45.42857142857143
2022-10-09,46,2022,10,9,6,0,31.0,34.0,48.57142857142857,32.89304456799922,50.06614017769003,28.840034629639902,6.782329983125268,3.828641396489095,19.447603285900314,43.0
2022-10-10,3,2022,10,10,0,0,46.0,31.0,43.0,37.211109452241125,50.019723865877715,28.863665055515757,1.7320508075688772,1.0986122886681098,1.6545857045650314,48.57142857142857
2022-10-11,36,2022,10,11,1,0,3.0,46.0,47.714285714285715,33.169837130111105,50.00591133004926,28.85278495632128,6.0,3.58351893845611,16.15300798923567,43.0
2022-10-12,17,2022,10,12,2,0,36.0,3.0,37.857142857142854,29.99682522883925,49.97342519685039,28.857152556605218,4.123105625617661,2.833213344056216,8.96442708485293,47.714285714285715
2022-10-13,71,2022,10,13,3,0,17.0,36.0,34.0,21.509687739868987,49.99410029498525,28.850482818490402,8.426149773176359,4.2626798770413155,26.868082385760363,37.857142857142854
2022-10-14,17,2022,10,14,4,0,71.0,17.0,31.571428571428573,22.44888373510774,49.96168958742633,28.85483120839226,4.123105625617661,2.833213344056216,8.96442708485293,34.0
2022-10-15,80,2022,10,15,5,0,17.0,71.0,38.57142857142857,28.941649013472794,49.99116781157998,28.856002506557488,8.94427190999916,4.382026634673881,29.336252336218582,31.571428571428573
2022-10-16,51,2022,10,16,6,0,80.0,17.0,39.285714285714285,29.21594476602514,49.9921568627451,28.841857348036662,7.14142842854285,3.9318256327243257,21.012889948001355,38.57142857142857
2022-10-17,78,2022,10,17,0,0,51.0,80.0,50.0,27.386127875258342,50.01958863858962,28.841038439383357,8.831760866327848,4.356708826689592,28.79527663003187,39.285714285714285
2022-10-18,97,2022,10,18,1,0,78.0,51.0,58.714285714285715,31.57379866130718,50.06555772994129,28.86434562257535,9.848857801796104,4.574710978503383,33.78353730228489,50.0
2022-10-19,84,2022,10,19,2,0,97.0,78.0,68.28571428571429,26.5814113352062,50.09872922776149,28.869722700339825,9.16515138991168,4.430816798843313,30.406233604403177,58.714285714285715
2022-10-20,51,2022,10,20,3,0,84.0,97.0,65.42857142857143,27.306025848135572,50.099609375,28.85562267165728,7.14142842854285,3.9318256327243257,21.012889948001355,68.28571428571429
2022-10-21,53,2022,10,21,4,0,51.0,84.0,70.57142857142857,18.69810278127296,50.10243902439024,28.841671849270035,7.280109889280518,3.970291913552122,21.625993436098682,65.42857142857143
2022-10-22,83,2022,10,22,5,0,53.0,51.0,71.0,18.98244803320513,50.134502923976605,28.84588889162191,9.1104335791443,4.418840607796598,30.14019503776326,70.57142857142857
2022-10-23,80,2022,10,23,6,0,83.0,53.0,75.14285714285714,16.945290116809947,50.16358325219085,28.84688553521008,8.94427190999916,4.382026634673881,29.336252336218582,71.0
2022-10-24,13,2022,10,24,0,0,80.0,83.0,65.85714285714286,28.78905215198174,50.12743190661479,28.85612678426397,3.605551275463989,2.5649493574615367,7.1835942450215216,75.14285714285714
2022-10-25,83,2022,10,25,1,0,13.0,80.0,63.857142857142854,26.673511026413287,50.159378036929056,28.860287735452275,9.1104335791443,4.418840607796598,30.14019503776326,65.85714285714286
2022-10-26,97,2022,10,26,2,0,83.0,13.0,65.71428571428571,28.68631663188501,50.20485436893204,28.88315954790159,9.848857801796104,4.574710978503383,33.78353730228489,63.857142857142854
2022-10-27,57,2022,10,27,3,0,97.0,83.0,66.57142857142857,28.259848683583712,50.21144519883608,28.86991084806796,7.54983443527075,4.04305126783455,22.831865332464492,65.71428571428571
2022-10-28,32,2022,10,28,4,0,57.0,97.0,63.57142857142857,30.929258762845393,50.1937984496124,28.86147456681282,5.656854249492381,3.4657359027997265,14.760271326577312,66.57142857142857
2022-10-29,36,2022,10,29,5,0,32.0,57.0,56.857142857142854,31.10963715329264,50.18005808325266,28.850868036000783,6.0,3.58351893845611,16.15300798923567,63.57142857142857
2022-10-30,31,2022,10,30,6,0,36.0,32.0,49.857142857142854,30.541930584190755,50.161508704061895,28.84306819347716,5.5677643628300215,3.4339872044851463,14.404112178171808,56.857142857142854
2022-10-31,22,2022,10,31,0,0,31.0,36.0,51.142857142857146,28.87576014254043,50.134299516908214,28.842403978857966,4.69041575982343,3.091042453358316,11.02220220616371,49.857142857142854
2022-11-01,3,2022,11,1,1,0,22.0,31.0,39.714285714285715,29.97618102046077,50.08880308880309,28.865636258943823,1.7320508075688772,1.0986122886681098,1.6545857045650314,51.142857142857146
2022-11-02,67,2022,11,2,2,0,3.0,22.0,35.42857142857143,21.313979316066693,50.10511089681774,28.856480554504845,8.18535277187245,4.204692619390966,25.74136249046835,39.714285714285715
2022-11-03,34,2022,11,3,3,0,67.0,3.0,32.142857142857146,19.091259530900402,50.089595375722546,28.846895208877427,5.830951894845301,3.5263605246161616,15.462772546329218,35.42857142857143
2022-11-04,14,2022,11,4,4,0,34.0,67.0,29.571428571428573,20.28839687158778,50.0548604427334,28.854726706872295,3.7416573867739413,2.6390573296152584,7.642571437102055,32.142857142857146
2022-11-05,56,2022,11,5,5,0,14.0,34.0,32.42857142857143,22.6189974936789,50.06057692307692,28.841426728245214,7.483314773547883,4.02535169073515,22.532839130946833,29.571428571428573
2022-11-06,27,2022,11,6,6,0,56.0,14.0,31.857142857142858,22.71144037285017,50.03842459173871,28.836416329815876,5.196152422706632,3.295836866004329,12.943355928332041,32.42857142857143
2022-11-07,91,2022,11,7,0,0,27.0,56.0,41.714285714285715,31.132588958165666,50.077735124760075,28.8504824835565,9.539392014169456,4.51085950651685,32.24279536481923,31.857142857142858
2022-11-08,80,2022,11,8,1,0,91.0,27.0,52.714285714285715,28.680506072442842,50.106423777564714,28.851515875121866,8.94427190999916,4.382026634673881,29.336252336218582,41.714285714285715
2022-11-09,84,2022,11,9,2,0,80.0,91.0,55.142857142857146,30.73775404627875,50.138888888888886,28.856753715653102,9.16515138991168,4.430816798843313,30.406233604403177,52.714285714285715
2022-11-10,76,2022,11,10,3,0,84.0,80.0,61.142857142857146,30.01348903092616,50.163636363636364,28.854022511890506,8.717797887081348,4.330733340286331,28.250133542616197,55.142857142857146
2022-11-11,76,2022,11,11,4,0,76.0,84.0,70.0,21.80978373727412,50.18833652007648,28.8512750907022,8.717797887081348,4.330733340286331,28.250133542616197,61.142857142857146
2022-11-12,17,2022,11,12,5,0,76.0,76.0,64.42857142857143,29.579593995732626,50.15663801337154,28.855715297338225,4.123105625617661,2.833213344056216,8.96442708485293,70.0
2022-11-13,86,2022,11,13,6,0,17.0,76.0,72.85714285714286,25.221872593898674,50.19083969465649,28.86317609265738,9.273618495495704,4.454347296253507,30.935486909327075,64.42857142857143
2022-11-14,74,2022,11,14,0,0,86.0,17.0,70.42857142857143,23.971212894199738,50.21353670162059,28.858766508101475,8.602325267042627,4.30406509320417,27.700679993133743,72.85714285714286
2022-11-15,66,2022,11,15,1,0,74.0,86.0,68.42857142857143,23.621015663014607,50.22857142857143,28.849121711160972,8.12403840463596,4.189654742026425,25.45656900142539,70.42857142857143
2022-11-16,66,2022,11,16,2,0,66.0,74.0,65.85714285714286,22.601095632944975,50.24357754519505,28.83948424590727,8.12403840463596,4.189654742026425,25.45656900142539,68.42857142857143
2022-11-17,3,2022,11,17,3,0,66.0,66.0,55.42857142857143,32.02008298374188,50.198669201520914,28.862538449085033,1.7320508075688772,1.0986122886681098,1.6545857045650314,65.85714285714286
2022-11-18,94,2022,11,18,4,0,3.0,66.0,58.0,34.56877203488723,50.24026590693257,28.880378249565425,9.695359714832659,4.543294782270004,33.016845697201944,55.42857142857143
2022-11-19,59,2022,11,19,5,0,94.0,3.0,64.0,29.54657340538833,50.24857685009488,28.867922583518382,7.681145747868608,4.07753744390572,23.425255194403793,58.0
2022-11-20,82,2022,11,20,6,0,59.0,94.0,63.42857142857143,29.08526054468796,50.27867298578199,28.8707791405157,9.055385138137417,4.406719247264253,29.873195545764343,64.0
2022-11-21,64,2022,11,21,0,0,82.0,59.0,62.0,28.72281323269016,50.291666666666664,28.8601820954844,8.0,4.1588830833596715,24.883073342284877,63.42857142857143
2022-11-22,18,2022,11,22,1,0,64.0,82.0,55.142857142857146,33.01731147660056,50.26111636707663,28.863608402977324,4.242640687119285,2.8903717578961645,9.389094747155276,62.0
2022-11-23,27,2022,11,23,2,0,18.0,64.0,49.57142857142857,34.15092552604858,50.23913043478261,28.858813659397274,5.196152422706632,3.295836866004329,12.943355928332041,55.142857142857146
2022-11-24,5,2022,11,24,3,0,27.0,18.0,49.857142857142854,33.701773303633836,50.196411709159584,28.878651437543432,2.23606797749979,1.6094379124341003,2.9809549301314164,49.57142857142857
2022-11-25,7,2022,11,25,4,0,5.0,27.0,37.42857142857143,30.609677896906803,50.155660377358494,28.895489387254358,2.6457513110645907,1.9459101490553132,4.153044884881179,49.857142857142854
2022-11-26,38,2022,11,26,5,0,7.0,5.0,34.42857142857143,29.136787416466923,50.14420358152686,28.884267063968693,6.164414002968976,3.6375861597263857,16.831856607803964,37.42857142857143
2022-11-27,5,2022,11,27,6,0,38.0,7.0,23.428571428571427,21.793402234446702,50.101694915254235,28.903867720883753,2.23606797749979,1.6094379124341003,2.9809549301314164,34.42857142857143
2022-11-28,81,2022,11,28,0,0,5.0,38.0,25.857142857142858,27.31561562811394,50.130761994355595,28.90579582182469,9.0,4.394449154672439,29.605219874495116,23.428571428571427
2022-11-29,76,2022,11,29,1,0,81.0,5.0,34.142857142857146,32.78428775815525,50.15507518796993,28.90307890961275,8.717797887081348,4.330733340286331,28.250133542616197,25.857142857142858
2022-11-30,31,2022,11,30,2,0,76.0,81.0,34.714285714285715,32.673711582424076,50.137089201877934,28.895455599475262,5.5677643628300215,3.4339872044851463,14.404112178171808,34.142857142857146
2022-12-01,36,2022,12,1,3,0,31.0,76.0,39.142857142857146,29.96346982259444,50.12382739212008,28.885131981049817,6.0,3.58351893845611,16.15300798923567,34.714285714285715
2022-12-02,53,2022,12,2,4,0,36.0,31.0,45.714285714285715,26.593948470245977,50.12652296157451,28.87171469416112,7.280109889280518,3.970291913552122,21.625993436098682,39.142857142857146
2022-12-03,25,2022,12,3,5,0,53.0,36.0,43.857142857142854,27.655189816913698,50.10299625468165,28.868422548562435,5.0,3.2188758248682006,12.188877268429023,45.714285714285715
2022-12-04,15,2022,12,4,6,0,25.0,53.0,45.285714285714285,25.48669120485105,50.070159027128156,28.87487111168221,3.872983346207417,2.70805020110221,8.09183282891957,43.857142857142854
2022-12-05,55,2022,12,5,0,0,15.0,25.0,41.57142857142857,20.895431261858448,50.074766355140184,28.86175588800534,7.416198487095663,4.007333185232471,22.23221065603533,45.285714285714285
2022-12-06,87,2022,12,6,1,0,55.0,15.0,43.142857142857146,24.086154884972004,50.109243697478995,28.870322673926438,9.327379053088816,4.465908118654584,31.198730135157767,41.57142857142857
2022-12-07,89,2022,12,7,2,0,87.0,55.0,51.42857142857143,28.739387275173133,50.1455223880597,28.881277612880165,9.433981132056603,4.48863636973214,31.722518149354418,43.142857142857146
2022-12-08,61,2022,12,8,3,0,89.0,87.0,55.0,28.04757862395021,50.15563839701771,28.86970550393694,7.810249675906654,4.110873864173311,24.0126548700147,51.42857142857143
2022-12-09,56,2022,12,9,4,0,61.0,89.0,55.42857142857143,28.03484226729986,50.1610800744879,28.856800625765587,7.483314773547883,4.02535169073515,22.532839130946833,55.0
2022-12-10,19,2022,12,10,5,0,56.0,61.0,54.57142857142857,29.188223326409968,50.13209302325581,28.859017141656093,4.358898943540674,2.9444389791664403,9.806756660734596,55.42857142857143
2022-12-11,72,2022,12,11,6,0,19.0,56.0,62.714285714285715,23.75369645419626,50.152416356877325,28.853293773807675,8.48528137423857,4.276666119016055,27.146763970363896,54.57142857142857
2022-12-12,74,2022,12,12,0,0,72.0,19.0,65.42857142857143,23.81076187257311,50.17455896007428,28.84903635514294,8.602325267042627,4.30406509320417,27.700679993133743,62.714285714285715
2022-12-13,49,2022,12,13,1,0,74.0,72.0,60.0,22.360679774997926,50.173469387755105,28.835662196691754,7.0,3.8918202981106265,20.392547085209852,65.42857142857143
2022-12-14,85,2022,12,14,2,0,49.0,74.0,59.42857142857143,21.531814777650514,50.20574606116775,28.841778158137384,9.219544457292887,4.442651256490317,30.671326082780293,60.0
2022-12-15,25,2022,12,15,3,0,85.0,49.0,54.285714285714285,25.09790353604787,50.18240740740741,28.838611129561325,5.0,3.2188758248682006,12.188877268429023,59.42857142857143
2022-12-16,24,2022,12,16,4,0,25.0,85.0,49.714285714285715,27.530070139844632,50.1581868640148,28.836254669706342,4.898979485566356,3.1780538303479458,11.804896256618658,54.285714285714285
2022-12-17,72,2022,12,17,5,0,24.0,25.0,57.285714285714285,24.83085638014586,50.17837338262477,28.83056140603563,8.48528137423857,4.276666119016055,27.146763970363896,49.714285714285715
2022-12-18,6,2022,12,18,6,0,72.0,24.0,47.857142857142854,30.25132818807896,50.13758079409049,28.848487187303395,2.449489742783178,1.791759469228055,3.581689877249706,57.285714285714285
2022-12-19,58,2022,12,19,0,0,6.0,72.0,45.57142857142857,28.500626559528797,50.14483394833948,28.836154160503767,7.615773105863909,4.060443010546419,23.129325690521892,47.857142857142854
2022-12-20,57,2022,12,20,1,0,58.0,6.0,46.714285714285715,28.8196361630648,50.15115207373272,28.823601617474303,7.54983443527075,4.04305126783455,22.831865332464492,45.57142857142857
2022-12-21,23,2022,12,21,2,0,57.0,58.0,37.857142857142854,24.258528200948138,50.12615101289134,28.82209401678959,4.795831523312719,3.1354942159291497,11.416095964269688,46.714285714285715
2022-12-22,68,2022,12,22,3,0,23.0,57.0,44.0,25.852143689321736,50.142594296228154,28.813921619296305,8.246211251235321,4.219507705176107,26.02488677335457,37.857142857142854
2022-12-23,98,2022,12,23,4,0,68.0,23.0,54.57142857142857,30.94003416749433,50.18658088235294,28.837187290364835,9.899494936611665,4.584967478670572,34.03751738861114,44.0
2022-12-24,9,2022,12,24,5,0,98.0,68.0,45.57142857142857,34.033596846141876,50.14876033057851,28.850940142101624,3.0,2.1972245773362196,5.227594125809368,54.57142857142857
